run,run_id,step_key,training_step,val/avg_group_performance_post_filter,val/avg_group_performance_pre_filter,scores,val/sequence_lengths,tools/aggregate/avg_calls_per_rollout,tools/aggregate/failure_rate,debug/dppo_mask_frac_kept,debug/vllm_vs_local_logprob_diff_mean,debug/vllm_local_reverse_kl,debug/vllm_vs_local_logprob_diff_max,debug/vllm_vs_local_logprob_diff_std
sgd-control,o55y4lhh,training_step,47,0.6625000238418579,0.6625000238418579,0.703125,9257.578125,28.8046875,0.002576620550826192,0.9999503163920982,0.010801285970956087,0.00034891654149760143,0.5745732188224792,0.02789503161329776
sgd-control,o55y4lhh,training_step,48,0.517578125,0.517578125,0.78515625,14105.546875,30.41015625,0.0007707129116170108,0.9998923096021678,0.011064632941270247,0.00020888237730787296,1.9603000283241272,0.04312791442498565
sgd-control,o55y4lhh,training_step,49,0.55078125,0.55078125,0.7265625,13520.796875,28.83203125,0.0028451429679989815,0.9999284381533878,0.007221946667414159,9.310039354204491e-05,0.47793105244636536,0.021387427230365574
sgd-control,o55y4lhh,training_step,50,0.5625,0.5625,0.609375,19795.421875,28.703125,0.0010887315729632974,0.999866290653505,0.006995114265009761,0.0001235512030461905,0.681019701063633,0.024901725351810455
sgd-control,o55y4lhh,training_step,51,0.3305920958518982,0.3305920958518982,0.53515625,12433.66015625,29.68359375,0.0038162916898727417,0.9999124552104646,0.008972590701887384,0.00028817868656005885,0.5928950496017933,0.02602582110557705
sgd-control,o55y4lhh,training_step,52,0.375,0.375,0.71875,16938.4296875,29.5078125,0.0015885623870417476,0.9999324900100028,0.007139114473829977,0.0001268299378125448,0.6169046834111214,0.021912032912950963
sgd-control,o55y4lhh,training_step,53,0.2586805522441864,0.2586805522441864,0.58203125,12155.93359375,25.09765625,0.003735408652573824,0.9999416312166883,0.008754891096032225,0.00017066414898181392,0.43609248101711273,0.023328976414632052
sgd-control,o55y4lhh,training_step,54,0.3102678656578064,0.3102678656578064,0.54296875,10553.5,17.8125,0.005043859593570232,0.9999472888622014,0.01135057321516797,5.6708231760183025e-05,0.4896768145263195,0.025454299175180495
sgd-control,o55y4lhh,training_step,55,0.4119318127632141,0.4119318127632141,0.56640625,16430.515625,29.078125,0.0012090273667126894,0.9999322326049117,0.007187770475866273,2.049491513389512e-06,0.5828512944281101,0.02372024138458073
sgd-control,o55y4lhh,training_step,56,0.4010416567325592,0.4010416567325592,0.6015625,14410.234375,30.30078125,0,0.9999400278266886,0.009194654470775276,-3.7720792420259386e-05,0.5067809820175171,0.024572520283982158
sgd-control,o55y4lhh,training_step,57,0.4744318127632141,0.4744318127632141,0.65234375,12618.69140625,27.5390625,0.0018439716659486294,0.9999470366034621,0.006707954336889088,-3.417380673909065e-05,0.45338232815265656,0.02061130153015256
sgd-control,o55y4lhh,training_step,58,0.3149999976158142,0.3149999976158142,0.609375,19068.9375,29.33203125,0.005193767603486776,0.9999308632525414,0.008511726904544048,1.727755602587422e-05,0.49301057308912277,0.024226359673775733
sgd-control,o55y4lhh,training_step,59,0.41826921701431274,0.41826921701431274,0.6796875,20830.49609375,27.95703125,0.0026547436136752367,0.9999054911780425,0.011778216110542417,4.901355686115494e-05,0.7174405083060265,0.031208269647322595
sgd-control,o55y4lhh,training_step,60,0.2647058963775635,0.2647058963775635,0.5625,17248.64453125,29.2265625,0.0022721197456121445,0.999914166956777,0.008351038020919077,0.00011439382024036604,0.5462986081838608,0.025480615557171404
sgd-control,o55y4lhh,training_step,61,0.3932291567325592,0.3932291567325592,0.46484375,21319.6796875,37.41015625,0.0007309178472496569,0.9999363978005953,0.007798405771609396,9.377360436246818e-05,0.38760650902986526,0.021188305923715234
sgd-control,o55y4lhh,training_step,62,0.26953125,0.26953125,0.5390625,12638.0625,24.58203125,0.004290481563657522,0.9999303198253485,0.010601783549645916,3.2568556378009816e-05,0.6495237983763218,0.026661418261937797
sgd-control,o55y4lhh,training_step,63,0.39375001192092896,0.39375001192092896,0.61328125,16805.3984375,31.3984375,0.0012440906139090657,0.999939401198722,0.008465328923193738,4.020888958677915e-05,0.42753300070762634,0.02347718272358179
sgd-control,o55y4lhh,training_step,64,0.3984375,0.3984375,0.59765625,14651.46484375,30.99609375,0,0.9999433791370701,0.006003712012898177,5.357892858626201e-05,0.5021994728595018,0.01931843883357942
sgd-control,o55y4lhh,training_step,65,0.2222222238779068,0.2222222238779068,0.5,11078.55078125,30.22265625,0.0045237173326313496,0.9999547247701216,0.010443674778798595,1.5685460311942734e-05,0.536249965429306,0.025939554208889604
sgd-control,o55y4lhh,training_step,66,0.37708333134651184,0.37708333134651184,0.45703125,15598.72265625,27.87109375,0.0043447790667414665,0.9999340693413424,0.008619575368356891,0.00013216685567840614,0.45835644006729126,0.022978816530667245
sgd-control,o55y4lhh,training_step,67,0.4166666567325592,0.4166666567325592,0.625,15307.25,26.359375,0.0014819205971434712,0.999916269426355,0.009296692966017872,6.531677468046837e-05,0.6375566087663174,0.025344673893414438
sgd-control,o55y4lhh,training_step,68,0.5874999761581421,0.5874999761581421,0.7265625,12092.6328125,24.5,0.0012755101779475808,0.9999310820143269,0.008017212327104062,7.925441008183043e-05,0.5215428695082664,0.023118261655326933
sgd-control,o55y4lhh,training_step,69,0.4114583432674408,0.4114583432674408,0.4921875,20513.11328125,36.9140625,0.004021164029836655,0.9998967491845256,0.008336999191669747,0.00016500064239721723,0.4874606505036354,0.023215447436086833
sgd-control,o55y4lhh,training_step,70,0.37132352590560913,0.37132352590560913,0.5390625,17520.2734375,28.37890625,0.0022023399360477924,0.9999111998632499,0.010181077755987644,5.606258667967268e-05,0.4272094592452049,0.025242334115318954
sgd-control,o55y4lhh,training_step,71,0.612500011920929,0.612500011920929,0.765625,8319.21875,17.9765625,0.0006518904701806605,0.9999626626019079,0.007321925018914044,-0.00015319832340310313,0.4909583367407322,0.02273776475340128
sgd-control,o55y4lhh,training_step,72,0.47265625,0.47265625,0.6953125,17409.16015625,32.76171875,0.0007153928745537996,0.9999322816228343,0.006959804042708129,-9.1606163096003e-05,0.5471739396452904,0.022153586498461664
sgd-control,o55y4lhh,training_step,73,0.48750001192092896,0.48750001192092896,0.7890625,18157.3984375,29.66796875,0.0006583278300240636,0.9999423972146251,0.007876424380810931,-7.241468871654888e-06,0.5146802738308907,0.022327733924612403
sgd-control,o55y4lhh,training_step,74,0.2984375059604645,0.2984375059604645,0.62109375,14473.89453125,29.5,0.004104872699826956,0.9999492260851119,0.009510475880233571,0.00014085639008953876,0.36779259145259857,0.023048199014738202
sgd-control,o55y4lhh,training_step,75,0.5267857313156128,0.5267857313156128,0.796875,11053.6796875,27.56640625,0.0014170326758176088,0.9999477808748741,0.008715292337001301,0.00011634158920514892,0.5912311094871257,0.023429878849128727
sgd-control,o55y4lhh,training_step,76,0.32536765933036804,0.32536765933036804,0.56640625,16138.7421875,41.91796875,0.0010250675259158015,0.9999602118983225,0.009392368694534525,5.667052340641021e-05,0.459331251680851,0.023478688672184944
sgd-control,o55y4lhh,training_step,77,0.4921875,0.4921875,0.73828125,13375.45703125,28.3359375,0.00013785497867502272,0.9999199546584445,0.007033430156297982,7.035740884475672e-05,0.554315622895956,0.023780905990861356
sgd-control,o55y4lhh,training_step,78,0.753125011920929,0.753125011920929,0.81640625,12246.9140625,27.5703125,0.002408614382147789,0.9998328907431929,0.011610499495873228,0.0001663747607381083,1.0889444798231125,0.03580240497831255
sgd-control,o55y4lhh,training_step,79,0.4283088147640228,0.4283088147640228,0.53515625,15991.8671875,33.49609375,0.003265306120738387,0.999872867160489,0.009232069831341505,0.0001567702595366427,0.4518168233335018,0.024634054279886186
sgd-control,o55y4lhh,training_step,80,0.4427083432674408,0.4427083432674408,0.49609375,11458.50390625,22.7578125,0.006179196760058403,0.9999394542447939,0.008793039101874456,9.671770328623097e-05,0.4821885675191879,0.024519684142433107
sgd-control,o55y4lhh,training_step,81,0.5147058963775635,0.5147058963775635,0.46875,12933.71484375,28.48828125,0.004524887073785067,0.9999401233727124,0.008412446652073413,8.540588642347302e-05,0.4964672178030014,0.02351512445602566
sgd-control,o55y4lhh,training_step,82,0.203125,0.203125,0.3828125,19204.91015625,33.37109375,0.002809317549690604,0.999930361913464,0.00659351417561993,0.00010087803127589723,0.3834865242242813,0.019390286528505385
sgd-control,o55y4lhh,training_step,83,0.3883928656578064,0.3883928656578064,0.5546875,14262.72265625,28.37890625,0.0034411561209708452,0.9999408585029531,0.007122464157873765,8.789019000232656e-05,0.41771844774484634,0.02055200980976224
sgd-control,o55y4lhh,training_step,84,0.4468750059604645,0.4468750059604645,0.43359375,12506.58984375,25.75,0.005461165215820074,0.9999293333035415,0.008250790153397247,8.144280627675471e-08,0.40845032036304474,0.022724207839928567
sgd-control,o55y4lhh,training_step,85,0.6701388955116272,0.6701388955116272,0.75390625,11410.34765625,23.50390625,0.0011633704416453838,0.9999106359001761,0.007163512898841873,4.483626207729685e-05,0.4932560622692108,0.023654641467146575
sgd-control,o55y4lhh,training_step,86,0.42897728085517883,0.42897728085517883,0.58984375,11338.54296875,23.25390625,0.004703511018306017,0.9999277753143347,0.008151945105055347,0.0001192069289572828,0.5480081290006638,0.02314119494985789
sgd-control,o55y4lhh,training_step,87,0.4468750059604645,0.4468750059604645,0.43359375,10999.0234375,26.00390625,0.0018026138423010707,0.9999341807227156,0.010080871725222096,-2.0332898372998898e-05,0.48244043067097664,0.025657625286839902
sgd-control,o55y4lhh,training_step,88,0.5803571343421936,0.5803571343421936,0.765625,10966.4765625,22.3046875,0.0012259194627404213,0.999948659618734,0.0080650863237679,2.0043491446131156e-05,0.5408306792378426,0.023100902617443353
sgd-control,o55y4lhh,training_step,89,0.3052884638309479,0.3052884638309479,0.49609375,17992.03125,29.22265625,0.005747894756495953,0.9999261093046233,0.008196677401429042,7.707818951985246e-05,0.5304804220795631,0.024786074412986636
sgd-control,o55y4lhh,training_step,90,0.4140625,0.4140625,0.49609375,16620.93359375,32.5234375,0.0021619023755192757,0.9999461268428108,0.007616393326316029,0.00010857782194761967,0.3961215913295746,0.02026738424319774
sgd-control,o55y4lhh,training_step,91,0.3806818127632141,0.3806818127632141,0.546875,18178.8203125,29.9609375,0.004563233349472284,0.9999410548517266,0.007796952035278082,5.013576367218775e-05,0.369777075946331,0.021174191846512258
sgd-control,o55y4lhh,training_step,92,0.5546875,0.5546875,0.609375,23542.86328125,37.96484375,0.002160716103389859,0.9999182124152759,0.01116832927800715,0.0002447140116146329,0.4660443216562271,0.02581975853536278
sgd-control,o55y4lhh,training_step,93,0.5608552694320679,0.5608552694320679,0.83203125,14471.05078125,27.91796875,0.0006995942094363272,0.9999452040254728,0.007820279570296407,0.00026873581919062417,0.4249408282339573,0.023255989770404994
sgd-control,o55y4lhh,training_step,94,0.60546875,0.60546875,0.7109375,11988.77734375,21.5390625,0.00018135654681827873,0.9999288242910733,0.00782771862577647,0.00017908183385628718,0.5463285148143768,0.022907650098204613
sgd-control,o55y4lhh,training_step,95,0.3619791567325592,0.3619791567325592,0.54296875,13592.38671875,26.296875,0.0011883541010320187,0.999925965320704,0.00964239877066575,0.00015028569561081895,0.4414464458823204,0.02529086614958942
sgd-control,o55y4lhh,training_step,96,0.7430555820465088,0.7430555820465088,0.8359375,16156.53125,32.46875,0.0003609239647630602,0.9999129672430365,0.009637818380724639,0.0003110924601514853,0.6248975545167923,0.027792353357654065
sgd-control,o55y4lhh,training_step,97,0.6057692170143127,0.6057692170143127,0.734375,11821.19140625,24.35546875,0.00016038492321968079,0.9999379652238917,0.008347013616003096,0.00016631191806482093,0.5182032361626625,0.024014082504436374
sgd-control,o55y4lhh,training_step,98,0.6223958134651184,0.6223958134651184,0.68359375,11682.93359375,27.33203125,0.0017150207422673702,0.9999486235862669,0.00947108565014787,0.00015464914855556344,0.5513418689370155,0.025418699136935174
sgd-control,o55y4lhh,training_step,99,0.4270833432674408,0.4270833432674408,0.80078125,15625.06640625,30.85546875,0.00012659830099437386,0.9999415486848474,0.009477249142946675,0.00012268052904573779,0.4586780294775963,0.025073489639908075
sgd-control,o55y4lhh,training_step,100,0.5852272510528564,0.5852272510528564,0.5546875,17765.90625,37.2421875,0.0022026430815458298,0.9999315291524017,0.009968131722416729,0.00012905912342375814,0.5709771513938904,0.026471112272702157
sgd-control,o55y4lhh,training_step,101,0.28125,0.28125,0.54296875,16597.40625,33.22265625,0.0007054673624224961,0.9999393690245963,0.008983977575553581,4.500294798504001e-05,0.39937110990285873,0.022928552236407995
sgd-control,o55y4lhh,training_step,102,0.6744791865348816,0.6744791865348816,0.88671875,13354.50390625,23.29296875,0.0005031024920754135,0.9999538196109616,0.008756975585129112,0.00014611539972975152,0.4730612486600876,0.022726877476088703
sgd-control,o55y4lhh,training_step,103,0.4975961446762085,0.4975961446762085,0.80859375,14437.96484375,24.625,0.00047588831512257457,0.9999258084285356,0.007933782588224858,6.154622201393067e-05,0.38359981030225754,0.021652411203831434
sgd-control,o55y4lhh,training_step,104,0.4661458432674408,0.4661458432674408,0.69921875,13864.44140625,26.2578125,0.0008925914880819619,0.9999224546757481,0.010432599548948929,0.0002599217423266964,0.586861178278923,0.028305135085247457
sgd-control,o55y4lhh,training_step,105,0.4375,0.4375,0.4609375,21038.89453125,37.73828125,0.0022771970834583044,0.9999144657846392,0.011305403808364645,0.0002087448406768999,0.8217064291238785,0.030151368817314506
sgd-control,o55y4lhh,training_step,106,0.41874998807907104,0.41874998807907104,0.546875,12248.66796875,25.3359375,0.0024668516125530005,0.999937942989867,0.008635934442281723,0.0003051227249670774,0.618047297000885,0.02307066263165325
sgd-control,o55y4lhh,training_step,107,0.541015625,0.541015625,0.83203125,11329.37109375,24.5390625,0.0007959248614497483,0.9999448715979735,0.008920064137782902,0.00024855877472873544,0.7669105343520641,0.026642947224900126
sgd-control,o55y4lhh,training_step,108,0.6322115659713745,0.6322115659713745,0.65234375,15544.48828125,28.484375,0.0016456390731036663,0.9999461720101822,0.008033161226194352,8.540652240185409e-05,0.4128634035587311,0.021812148275785148
sgd-control,o55y4lhh,training_step,109,0.4259868562221527,0.4259868562221527,0.63671875,11645.4140625,24.44140625,0.0020776730962097645,0.9999225915499387,0.009934681263985112,0.00012467972015883788,0.4959838092327118,0.027314698789268732
sgd-control,o55y4lhh,training_step,110,0.6964285969734192,0.6964285969734192,0.71875,16424.5234375,27.09765625,0.0005766181275248528,0.9999407161601879,0.007028189109405503,0.00013365292716116528,0.33024727180600166,0.019431109889410436
sgd-control,o55y4lhh,training_step,111,0.6205357313156128,0.6205357313156128,0.7109375,16627.73046875,27.7734375,0.0015471167862415314,0.9999299582372352,0.0072901175008155406,1.5223182003865077e-05,0.4540860280394554,0.01975878793746233
sgd-control,o55y4lhh,training_step,112,0.4149305522441864,0.4149305522441864,0.55859375,17036.05859375,30.7734375,0.003046458587050438,0.9999208292022734,0.006921715452335775,-4.1495915183986654e-05,0.3848418816924095,0.020077300257980824
sgd-control,o55y4lhh,training_step,113,0.4104166626930237,0.4104166626930237,0.64453125,15910.11328125,26.00390625,0.003755445359274745,0.9999490294454471,0.007852433656807989,0.00014662872308690567,0.35714681074023247,0.02171906514558941
sgd-control,o55y4lhh,training_step,114,0.6588541865348816,0.6588541865348816,0.73828125,10649.5703125,20.19921875,0.002900792984291911,0.9999561255979373,0.008569665893446654,9.657547909114328e-05,0.4166239406913519,0.02398217178415507
sgd-control,o55y4lhh,training_step,115,0.5528846383094788,0.5528846383094788,0.6484375,13966.6640625,29.1640625,0.0013394053094089031,0.9999267963721312,0.008473062160192057,0.00017660576952494011,0.5244978591799736,0.024663428659550846
sgd-control,o55y4lhh,training_step,116,0.5,0.5,0.625,13226.9609375,29.984375,0.000781657116021961,0.9999428704470364,0.01130443555302918,0.00031635068808100186,0.4349918067455292,0.026029959321022034
sgd-control,o55y4lhh,training_step,117,0.626953125,0.626953125,0.75390625,13576.26171875,22.83203125,0.001539777615107596,0.9999193811611334,0.006304750728304498,0.0001754589077336277,0.43515168130397797,0.020303551456891
sgd-control,o55y4lhh,training_step,118,0.38593751192092896,0.38593751192092896,0.71484375,16311.16796875,28.72265625,0.0010879912879317999,0.9999471452897851,0.008594585611717775,0.00024495635079802014,0.44364023953676224,0.02312408562283963
sgd-control,o55y4lhh,training_step,119,0.6838235259056091,0.6838235259056091,0.828125,14070.45703125,27.25,0.0028669724706560373,0.9999501561608461,0.007386113997199573,0.00013241985357126396,0.5000592656433582,0.021929608832579106
sgd-control,o55y4lhh,training_step,120,0.4025000035762787,0.4025000035762787,0.5078125,19048.87109375,34.62109375,0.0024822293780744076,0.9999320754724746,0.009685558528872207,7.90797996614856e-05,0.4818183593451977,0.025359592982567847
sgd-control,o55y4lhh,training_step,121,0.5404411554336548,0.5404411554336548,0.6484375,17370.2109375,29.62890625,0.003691496327519417,0.999955416681477,0.00553938330267556,-5.2503671270187624e-05,0.42902084439992905,0.019347535562701523
sgd-control,o55y4lhh,training_step,122,0.4933035671710968,0.4933035671710968,0.86328125,9137.95703125,20.57421875,0.0009493069956079125,0.9999590983264208,0.0061336408398346975,-6.823748996964696e-05,0.43966605328023434,0.020886446349322796
sgd-control,o55y4lhh,training_step,123,0.34090909361839294,0.34090909361839294,0.46875,16437.66796875,26.1796875,0.0029841838404536247,0.9999116675463847,0.009728485398227349,-2.2434446350416692e-05,0.4874291345477104,0.026259611593559384
sgd-control,o55y4lhh,training_step,124,0.45432692766189575,0.45432692766189575,0.73828125,8593.85546875,16.5859375,0.0002355157776037231,0.9999420907407226,0.008358305742149241,-1.5472706218488952e-05,0.5799409225583076,0.02534643094986677
sgd-control,o55y4lhh,training_step,125,0.5551470518112183,0.5551470518112183,0.8046875,10726.09375,22.05078125,0.0008857395732775331,0.9999688948859404,0.007019887387286872,9.51490177527603e-05,0.4264793358743191,0.021921061212196946
sgd-control,o55y4lhh,training_step,126,0.4281249940395355,0.4281249940395355,0.53515625,16081.1015625,33.1953125,0.0017651212401688099,0.9999322988156167,0.009509493334917352,0.00019952427211933355,0.4543501287698746,0.024015309987589717
sgd-control,o55y4lhh,training_step,127,0.7053571343421936,0.7053571343421936,0.734375,10754.24609375,20.70703125,0.0007545746047981083,0.9999218254165495,0.00837693372159265,0.00011409264894268745,0.4859548006206751,0.02488774387165904
sgd-control,o55y4lhh,training_step,128,0.48317307233810425,0.48317307233810425,0.66015625,13501.609375,27.671875,0.002540937392041087,0.9999421623445951,0.008701000711880624,-0.00014651238544871603,0.4433607831597328,0.024088898091576993
sgd-control,o55y4lhh,training_step,129,0.3798076808452606,0.3798076808452606,0.3671875,28034.34765625,40.375,0.0021284830290824175,0.9999126827462339,0.006569682722329162,-1.6859888276599122e-05,0.33694592490792274,0.018383719900157303
sgd-control,o55y4lhh,training_step,130,0.48161765933036804,0.48161765933036804,0.6484375,7428.74609375,18.265625,0.005132591817528009,0.999963369827483,0.011052674701204523,4.8044753157228115e-05,0.4394306652247906,0.025106357876211405
sgd-control,o55y4lhh,training_step,131,0.3584558963775635,0.3584558963775635,0.63671875,9561.95703125,22.33203125,0.005422424525022507,0.9999491302203104,0.011866430344525725,0.00011367942806828069,0.48796770349144936,0.026763837900944054
sgd-control,o55y4lhh,training_step,132,0.4431818127632141,0.4431818127632141,0.609375,12387.8828125,23.3828125,0.004009355325251818,0.9999395466756693,0.007533270108979195,0.00017379771827563673,0.48106174916028976,0.023299038293771446
sgd-control,o55y4lhh,training_step,133,0.5375000238418579,0.5375000238418579,0.671875,13079.43359375,19.546875,0.0003996802552137524,0.9999225498278158,0.006307744566584006,9.234933099833142e-05,0.4970610961318016,0.01999076665379107
sgd-control,o55y4lhh,training_step,134,0.4665178656578064,0.4665178656578064,0.69140625,10393.76171875,21.3203125,0.002198607660830021,0.9999355748633889,0.007809297210769728,0.00013248840761548308,0.49270932748913765,0.02248451777268201
sgd-control,o55y4lhh,training_step,135,0.5394737124443054,0.5394737124443054,0.65625,16384.95703125,28.8125,0.0009490238735452294,0.9999400478314915,0.008219827635912225,0.00015260596273947158,0.41956158727407455,0.022681718110106885
sgd-control,o55y4lhh,training_step,136,0.43465909361839294,0.43465909361839294,0.59765625,12122.0390625,28.140625,0.0013881176710128784,0.9999283728318858,0.009985350363422185,0.0001483261522992052,0.5710419192910194,0.026062756776809692
sgd-control,o55y4lhh,training_step,137,0.4320652186870575,0.4320652186870575,0.4921875,19112.53125,33.7734375,0.00173490634188056,0.9999250625771605,0.007289929024409503,4.7283265018904785e-05,0.47691042721271515,0.021233781124465168
sgd-control,o55y4lhh,training_step,138,0.4194079041481018,0.4194079041481018,0.62109375,16308.21875,34.41015625,0.0006811216007918119,0.9999300770037011,0.01098058556090109,0.00023582470521432697,0.5850799232721329,0.02826808567624539
sgd-control,o55y4lhh,training_step,139,0.4261363744735718,0.4261363744735718,0.5859375,16075.8984375,35.24609375,0.00011082788114435971,0.9999506481196985,0.007047008548397571,0.0001942995277204318,0.48633692786097527,0.021882431348785758
sgd-control,o55y4lhh,training_step,140,0.4488636255264282,0.4488636255264282,0.6171875,10515.59765625,23.04296875,0.005085607524961233,0.999915437716851,0.008517788985045627,0.0002967101145259221,0.524377129971981,0.0240424977382645
sgd-control,o55y4lhh,training_step,141,0.5795454382896423,0.5795454382896423,0.671875,14776.91796875,21.921875,0.0021382751874625683,0.9999166637128977,0.008725042978767306,0.0001568985803146461,0.6078867316246033,0.024737994419410825
sgd-control,o55y4lhh,training_step,142,0.4739583432674408,0.4739583432674408,0.5859375,15508.75390625,28.9921875,0.0004042037180624902,0.9999226018525591,0.00900476734386757,0.00012824929626731318,0.5402316972613335,0.02584278944414109
sgd-control,o55y4lhh,training_step,143,0.518750011920929,0.518750011920929,0.6484375,13833.7734375,29.87890625,0,0.9999275641223422,0.008349000330781564,0.00011531705763445643,0.5121671333909035,0.023886116105131805
sgd-control,o55y4lhh,training_step,144,0.5147058963775635,0.5147058963775635,0.71875,8266.734375,21.90625,0.00035663339076563716,0.9999476233243179,0.009426544565940276,0.00012412501003034038,0.4174174405634403,0.025349408388137817
sgd-control,o55y4lhh,training_step,145,0.5973557829856873,0.5973557829856873,0.94140625,8270.83984375,23.55078125,0,0.9999334782653825,0.010423389379866421,5.966187525530131e-05,0.5450969934463501,0.02735202433541417
sgd-control,o55y4lhh,training_step,146,0.4791666567325592,0.4791666567325592,0.6328125,11759.484375,23.875,0.0009816753445193172,0.9999242751105212,0.00799919557175599,0.0001391338103076123,0.5282161980867386,0.023736078990623355
sgd-control,o55y4lhh,training_step,147,0.5845588445663452,0.5845588445663452,0.6171875,11897.32421875,22.44921875,0.011136244982481003,0.9999156398421853,0.009676441637566313,0.0003121244299109094,0.5083051919937134,0.02569007594138384
sgd-control,o55y4lhh,training_step,148,0.5729166865348816,0.5729166865348816,0.51953125,15688.5703125,28.3671875,0.000688515545334667,0.9999247056784716,0.008657337981276214,0.00020611250204183307,0.5912976637482643,0.02426521060988307
sgd-control,o55y4lhh,training_step,149,0.7057291865348816,0.7057291865348816,0.68359375,14081.11328125,28.9765625,0.0037746024318039417,0.9999250982530449,0.010580491594737396,0.0002620261013817071,0.5692545250058174,0.026846257504075766
sgd-control,o55y4lhh,training_step,150,0.609375,0.609375,0.63671875,11299.0546875,27.1484375,0.0002877697697840631,0.9999277034783072,0.009244755114195868,2.2545916294802737e-05,0.5523352548480034,0.02620101731736213
sgd-control,o55y4lhh,training_step,151,0.6153846383094788,0.6153846383094788,0.5,16111.92578125,25.01171875,0.0020302983466535807,0.9999256650189937,0.009328189946245402,7.417032315970573e-05,0.47273053228855133,0.022557044168934226
sgd-control,o55y4lhh,training_step,152,0.3258928656578064,0.3258928656578064,0.48046875,17606.91015625,28.28125,0.002348066307604313,0.9999013684165348,0.007830024638678879,-5.576211918878471e-06,0.5962522178888321,0.025584321934729815
sgd-control,o55y4lhh,training_step,153,0.388671875,0.388671875,0.52734375,16957.34375,34.0625,0.0017201835289597511,0.9999345039029304,0.008036439860006794,2.9291033683875867e-05,0.4213806316256523,0.02244265901390463
sgd-control,o55y4lhh,training_step,154,0.4319852888584137,0.4319852888584137,0.66796875,14797.3671875,29.609375,0.000791556725744158,0.9999455536602936,0.00887514595524408,0.00022531076365339686,0.5356194041669369,0.02441211068071425
sgd-control,o55y4lhh,training_step,155,0.4888392984867096,0.4888392984867096,0.48046875,13812.68359375,29.81640625,0.005764443892985582,0.9999263804374358,0.00758228603808675,0.0001894342517516634,0.4664403349161148,0.022913230292033404
sgd-control,o55y4lhh,training_step,156,0.565625011920929,0.565625011920929,0.70703125,14522.4765625,24.4140625,0.0006399999838322401,0.9999290742790017,0.008501871605403721,1.9607636488672142e-05,0.4436625577509403,0.023213926469907165
sgd-control,o55y4lhh,training_step,157,0.46875,0.46875,0.6875,9879.078125,15.74609375,0.001488464418798685,0.9999287556258993,0.006929765018867329,6.249974433103489e-05,0.41613126546144485,0.020757402176968753
sgd-control,o55y4lhh,training_step,158,0.550000011920929,0.550000011920929,0.65625,14156.9765625,28.65234375,0.003544648876413703,0.9993189446014342,0.01335832878248766,0.0006696220452795387,1.0534021072089672,0.038253892213106155
sgd-control,o55y4lhh,training_step,159,0.4352678656578064,0.4352678656578064,0.63671875,13811.875,26.30078125,0.0004455666057765484,0.999414189289165,0.009899502212647349,0.0005070605329819955,0.9451576694846153,0.033719751285389066
sgd-control,o55y4lhh,training_step,160,0.32894736528396606,0.32894736528396606,0.53125,14924.34765625,25.703125,0.0010638297535479069,0.9998371846037077,0.009133005514740944,0.00012306897195912825,0.46728411316871643,0.0243221428245306
sgd-control,o55y4lhh,training_step,161,0.43421053886413574,0.43421053886413574,0.53125,13061.92578125,25.7265625,0.0063771638087928295,0.9998692967974308,0.00810019305208698,3.7585655604743806e-05,0.4122225120663643,0.02258796221576631
sgd-control,o55y4lhh,training_step,162,0.3461538553237915,0.3461538553237915,0.4375,13378.34375,24.64453125,0.01204628311097622,0.9999455501986134,0.007880677178036422,5.5517106204661104e-05,0.47658153995871544,0.022904989426024258
sgd-control,o55y4lhh,training_step,163,0.40992647409439087,0.40992647409439087,0.49609375,11102.328125,23.10546875,0.004395604599267244,0.9999552302415552,0.005978053333819844,3.978221539568949e-05,0.3767123520374298,0.017816743813455105
sgd-control,o55y4lhh,training_step,164,0.1785714328289032,0.1785714328289032,0.46875,21287.6875,34.40625,0.0014759310288354754,0.9999352982490953,0.006981594284297898,4.881019455638125e-05,0.4348071627318859,0.021434039226733148
sgd-control,o55y4lhh,training_step,165,0.643750011920929,0.643750011920929,0.8046875,9556.8203125,18.51953125,0.0008437038632109761,0.999962022575353,0.007438995613483712,0.000123499325894727,0.5348295271396637,0.02230366412550211
sgd-control,o55y4lhh,training_step,166,0.4759615361690521,0.4759615361690521,0.6484375,13886,24.00390625,0.002278275089338422,0.9999379466070917,0.008244625205406919,0.00028323973492661025,0.5485523603856564,0.024453080841340125
sgd-control,o55y4lhh,training_step,167,0.6392045617103577,0.6392045617103577,0.75390625,14811.7578125,25.73828125,0.00030353618785738945,0.9999340220320347,0.009688510705018416,0.00018870421172323404,0.5165299102663994,0.026147023891098797
sgd-control,o55y4lhh,training_step,168,0.53125,0.53125,0.63671875,14894.47265625,26.46484375,0,0.9999473940165733,0.009425456111785024,0.0001274326210136678,0.4523915946483612,0.023610772332176566
sgd-control,o55y4lhh,training_step,169,0.3799342215061188,0.3799342215061188,0.52734375,11005.21875,23.0546875,0.0020332091953605413,0.9999371140299771,0.008893447753507644,0.00017786739113034855,0.5595204457640648,0.024177328450605273
sgd-control,o55y4lhh,training_step,170,0.581250011920929,0.581250011920929,0.703125,15670.1875,25.37109375,0.001231716712936759,0.9999189263111493,0.007743359485175461,7.383761811752265e-05,0.4242432713508606,0.022032863344065845
